7,0.5897374153137207,0.6100062727928162,0.5661423802375793,0.5280619263648987,0.5379109978675842,0.4760270118713379,0.515397310256958,0.43315351009368896,0.5096320509910583,0.395161509513855,0.4704374074935913,0.4819546341896057,0.4048287272453308,0.48761337995529175,0.3659720718860626,0.4919568598270416,0.3347102403640747,0.49479156732559204,0.45858633518218994,0.5189191699028015,0.38723453879356384,0.5273340344429016,0.34431159496307373,0.5315513610839844,0.3095953166484833,0.5313072204589844,0.4537096321582794,0.5613853335380554,0.39009466767311096,0.564352810382843,0.3494154214859009,0.5651342272758484,0.31491464376449585,0.5632494688034058,0.455778032541275,0.6054133176803589,0.40430372953414917,0.600582480430603,0.37347275018692017,0.59864741563797,0.3451074957847595,0.5949777960777283,0.15968244233498008
7,0.5562230944633484,0.5640175342559814,0.5348934531211853,0.4869635999202728,0.5047276020050049,0.4390515983104706,0.4816766381263733,0.39734262228012085,0.4771728217601776,0.3581846356391907,0.4338344931602478,0.44293326139450073,0.3721350431442261,0.44899460673332214,0.33479809761047363,0.4568241238594055,0.3050645589828491,0.46254560351371765,0.42325642704963684,0.47993704676628113,0.3569489121437073,0.48633769154548645,0.3170979619026184,0.49078017473220825,0.28447425365448,0.4907079339027405,0.41957888007164,0.5212172865867615,0.35886573791503906,0.5216077566146851,0.3215619623661041,0.5221735239028931,0.29013288021087646,0.5209922790527344,0.4227922260761261,0.5623393058776855,0.3726968765258789,0.5561216473579407,0.34368598461151123,0.5542277097702026,0.3173149526119232,0.5514064431190491,0.15741833414281795
7,0.5187798738479614,0.5187302231788635,0.4966048300266266,0.4449215531349182,0.4675575792789459,0.40318167209625244,0.4443637728691101,0.36855003237724304,0.436561644077301,0.3342270851135254,0.3908340036869049,0.40749484300613403,0.33618783950805664,0.41142311692237854,0.299777626991272,0.41857367753982544,0.2698952555656433,0.42580777406692505,0.3795357942581177,0.4435864984989166,0.31917670369148254,0.4494278132915497,0.27967745065689087,0.4538733661174774,0.2466658502817154,0.4554283022880554,0.3759680986404419,0.4822995066642761,0.3207385540008545,0.48337677121162415,0.28437334299087524,0.48252424597740173,0.2532850503921509,0.48263317346572876,0.3809414207935333,0.5201725363731384,0.33403849601745605,0.515568196773529,0.30545780062675476,0.513358473777771,0.2799301743507385,0.5113583207130432,0.15834539329799338
7,0.47653865814208984,0.4780226945877075,0.44844770431518555,0.40958964824676514,0.41795554757118225,0.36838772892951965,0.3999626636505127,0.3304903507232666,0.39200443029403687,0.29665982723236084,0.3457443416118622,0.3742285966873169,0.2948249876499176,0.3801804780960083,0.25996869802474976,0.3884878158569336,0.2301650494337082,0.3958810567855835,0.33409756422042847,0.40659549832344055,0.27847152948379517,0.41464272141456604,0.2406914085149765,0.4202456772327423,0.2086627334356308,0.42165157198905945,0.33041074872016907,0.44399410486221313,0.2789255976676941,0.4480490982532501,0.24371248483657837,0.4493665099143982,0.21358250081539154,0.4502601623535156,0.3347925543785095,0.4820209741592407,0.2906016707420349,0.4800247251987457,0.26281797885894775,0.48046234250068665,0.2373208999633789,0.4815114736557007,0.15972842847652266
7,0.43149805068969727,0.451554536819458,0.4150161147117615,0.3859999179840088,0.38784030079841614,0.3513530492782593,0.3659926950931549,0.32246822118759155,0.3577745258808136,0.2886344790458679,0.3057031035423279,0.3495402932167053,0.25508755445480347,0.35822588205337524,0.22187334299087524,0.3697742819786072,0.19461590051651,0.3797150254249573,0.2917866110801697,0.37999585270881653,0.23609444499015808,0.3942127525806427,0.20109976828098297,0.4053316116333008,0.17155838012695312,0.41054728627204895,0.28717535734176636,0.4156946837902069,0.23621642589569092,0.4247770309448242,0.20423880219459534,0.4304167330265045,0.17598898708820343,0.4341314435005188,0.2918752431869507,0.4521656036376953,0.24720534682273865,0.4562329351902008,0.2215229868888855,0.45938679575920105,0.19762319326400757,0.46210840344429016,0.15847352715328528
7,0.3911266624927521,0.42115554213523865,0.37829363346099854,0.36196190118789673,0.3540753424167633,0.3315471112728119,0.3346385061740875,0.30543553829193115,0.33025500178337097,0.2756335437297821,0.27327367663383484,0.3340316712856293,0.22209487855434418,0.34707140922546387,0.1934760957956314,0.3609296679496765,0.1701875925064087,0.3703096807003021,0.26211872696876526,0.3641067147254944,0.20538389682769775,0.38102418184280396,0.17290279269218445,0.3941473364830017,0.14611594378948212,0.4002511203289032,0.2596927881240845,0.3992617428302765,0.2058962881565094,0.41136112809181213,0.17514409124851227,0.4191741645336151,0.148407444357872,0.4239322543144226,0.26438120007514954,0.4352355897426605,0.21839618682861328,0.44275254011154175,0.19392609596252441,0.44683772325515747,0.17099139094352722,0.4489705264568329,0.14318061842664784
7,0.3657728433609009,0.4051028788089752,0.352977454662323,0.3479223847389221,0.3332018554210663,0.31748658418655396,0.31615620851516724,0.2882615625858307,0.31469669938087463,0.2573329508304596,0.25816455483436584,0.3305394649505615,0.20826353132724762,0.3455555737018585,0.18138059973716736,0.35892412066459656,0.15957891941070557,0.3674808144569397,0.2482241690158844,0.3619040846824646,0.19184187054634094,0.3786465525627136,0.1621468961238861,0.39211633801460266,0.139003187417984,0.39895835518836975,0.24764585494995117,0.39806345105171204,0.19490975141525269,0.4088643491268158,0.16570955514907837,0.41739341616630554,0.14225508272647858,0.4233865439891815,0.2539120018482208,0.4337473213672638,0.21004055440425873,0.44057807326316833,0.18562324345111847,0.4444224536418915,0.16414886713027954,0.4460323452949524,0.12649147854177156
7,0.356083482503891,0.3965412676334381,0.3449990153312683,0.34553349018096924,0.32852408289909363,0.3161008358001709,0.3132786154747009,0.2889576852321625,0.3112137019634247,0.2606562077999115,0.2538902759552002,0.32742246985435486,0.20552915334701538,0.34302160143852234,0.1780267059803009,0.35601183772087097,0.15609171986579895,0.36549147963523865,0.24444301426410675,0.3549977242946625,0.18906328082084656,0.37708044052124023,0.15828679502010345,0.3905256986618042,0.13453233242034912,0.3975975215435028,0.24354523420333862,0.3887212872505188,0.19055065512657166,0.40518590807914734,0.1600477397441864,0.4133881628513336,0.1350823938846588,0.41854923963546753,0.24879023432731628,0.42356640100479126,0.20385479927062988,0.43360352516174316,0.17855072021484375,0.4378260672092438,0.15590083599090576,0.439058393239975,0.11921960292451556
7,0.35040682554244995,0.3883911967277527,0.3423391282558441,0.3378896713256836,0.32592520117759705,0.3085828423500061,0.30994167923927307,0.28210800886154175,0.3086409866809845,0.255033940076828,0.2508262097835541,0.32308095693588257,0.20331408083438873,0.33977779746055603,0.17568883299827576,0.3522840738296509,0.15364506840705872,0.3614572286605835,0.24054467678070068,0.3508245646953583,0.18724694848060608,0.37329432368278503,0.15689556300640106,0.38641706109046936,0.13376951217651367,0.39325693249702454,0.23902392387390137,0.38438355922698975,0.18804623186588287,0.4008902907371521,0.15805545449256897,0.4083496332168579,0.1341623067855835,0.41300076246261597,0.24395978450775146,0.41913121938705444,0.2003055214881897,0.42906612157821655,0.1753857433795929,0.433157742023468,0.15345555543899536,0.4342060685157776,0.1161897177985485
7,0.34890004992485046,0.3845634460449219,0.3432198762893677,0.334520161151886,0.3271526098251343,0.30639511346817017,0.31113407015800476,0.2813115417957306,0.3084912896156311,0.25547903776168823,0.2505395710468292,0.3184279501438141,0.20281532406806946,0.33569809794425964,0.17490607500076294,0.34770914912223816,0.1528826504945755,0.35656437277793884,0.23995837569236755,0.3461170792579651,0.1862088143825531,0.3687860071659088,0.15559551119804382,0.3822764456272125,0.1322401612997055,0.3893101215362549,0.2381237894296646,0.37938231229782104,0.18743166327476501,0.3959774672985077,0.1575600802898407,0.40390530228614807,0.1343730390071869,0.4086494743824005,0.2429841011762619,0.41456782817840576,0.19908024370670319,0.4241577684879303,0.17443493008613586,0.4281304180622101,0.15346813201904297,0.4289531111717224,0.11554269186918283
