8,-172.4743709066994,-35.68435260138608,-303.3169971117817,-148.68480250577534,-327.10656551270574,-291.42221291131966,-226.0008998087785,-362.7909181140918,-214.1061156083165,-446.054407517326,-220.0535077085475,-630.4235626244874,-196.26393930762345,-737.4766204286457,-166.52697880646838,-838.5822861325729,-113.00044990438926,-469.84397591825007,-113.00044990438926,-672.0553073261045,-95.15827360369622,-791.0031493307248,-77.31609730300318,-904.003599235114,-17.84217630069304,-452.001799617557,-17.84217630069304,-642.3183468249495,-17.84217630069304,-761.2661888295697,-5.9473921002310135,-868.319246633728,89.2108815034652,-404.4226628157089,77.31609730300318,-559.0548574217153,77.31609730300318,-654.2131310254115,65.42131310254115,-749.3714046291077
8,-165.80868057471505,-41.452170143678764,-296.0869295977054,-153.96520339080683,-302.00866818965955,-290.16519100575135,-207.2608507183938,-343.4608383333383,-207.2608507183938,-444.1303943965582,-201.3391121264397,-627.7042907471356,-183.57389635057737,-734.2955854023095,-153.96520339080683,-834.9651414655293,-106.59129465517395,-467.8173487643746,-100.66955606321984,-675.0781994827684,-82.90434028735753,-793.5129713218506,-65.1391245114952,-900.1042659770245,-11.843477183908218,-455.9738715804664,-11.843477183908218,-645.4695065229979,0.0,-763.90427836208,5.921738591954109,-858.6520958333458,88.82607887931164,-408.5999628448335,88.82607887931164,-562.5651662356404,94.74781747126575,-657.312983706906,94.74781747126575,-740.2173239942636
8,-167.60631424411307,-46.23622461906567,-300.5354600239269,-167.60631424411307,-288.9764038691605,-300.5354600239269,-161.82678616672987,-346.77168464299257,-213.84253886317876,-445.02366195850715,-196.50395463102913,-618.4095042800034,-173.38584232149628,-722.4410096729011,-150.26773001196344,-814.9134589110325,-104.03150539289777,-468.14177426803997,-92.47244923813135,-664.6457288990691,-69.35433692859851,-774.45676236935,-46.23622461906567,-872.7087396848647,0.0,-450.80319003589034,5.779528077383209,-635.748088512153,17.33858423214963,-739.7795939050508,23.118112309532837,-838.0315712205654,104.03150539289777,-404.56696541682464,98.25197731551457,-549.0551673514049,104.03150539289777,-641.5276165895363,98.25197731551457,-716.661481595518
8,-154.84655174866631,-60.83257390126177,-282.04193354221366,-176.9674877127615,-265.45123156914224,-309.69310349733263,-149.3163177576425,-342.8745074434754,-221.20935964095187,-453.47918726395136,-210.1488916589043,-613.8559730036415,-193.5581896858329,-702.3397168600222,-176.9674877127615,-790.823460716403,-121.66514780252353,-475.6001232280465,-116.13491381149974,-652.5676109408081,-99.54421183842835,-752.1118227792364,-94.01397784740455,-846.125800626641,-22.12093596409519,-453.47918726395136,-27.651169955118984,-624.9164409856891,-22.12093596409519,-724.4606528241175,-22.12093596409519,-812.9443966804981,71.89304188330937,-398.1768473537134,60.83257390126177,-541.9629311203321,60.83257390126177,-624.9164409856891,55.30233991023797,-702.3397168600222
8,-146.23093336062084,-59.5755654432159,-249.13418276253924,-178.7266963296477,-238.3022617728636,-314.12570870059295,-157.06285435029648,-346.6214716696198,-227.470340783188,-444.1087605767004,-227.470340783188,-601.1716149269969,-205.80649880383675,-693.2429433392396,-189.55861731932333,-779.8983112566445,-135.39901237094523,-471.1885630508894,-135.39901237094523,-644.4992988856993,-119.1511308864318,-747.4025482876177,-113.735170391594,-839.4738766998604,-43.32768395870247,-454.940681566376,-48.743644453540284,-622.8354569063481,-43.32768395870247,-720.3227458134287,-43.32768395870247,-806.9781137308336,54.159604948378096,-411.6129976076735,43.32768395870247,-547.0120099786187,43.32768395870247,-633.6673778960237,37.91172346386467,-709.490824823753
8,-146.87755140261447,-67.78963910889898,-237.26373688114643,-186.4215075494722,-214.66719051151344,-316.3516491748619,-141.2284148102062,-367.1938785065362,-214.66719051151344,-446.28179080025166,-220.31632710392168,-604.4576153876826,-203.36891732669696,-694.8438008662146,-192.07064414188045,-785.2299863447465,-124.28100503298147,-468.8783371698846,-124.28100503298147,-649.6507081269485,-118.63186844057321,-751.3351667902971,-112.98273184816497,-853.0196254536455,-33.89481955444949,-451.9309273926599,-45.193092739265985,-621.4050251649073,-45.193092739265985,-723.0894838282558,-50.84222933167424,-813.4756693067878,62.140502516490734,-406.7378346533939,50.84222933167424,-547.9662494636001,50.84222933167424,-632.7032983497238,39.54395614685774,-711.7912106434393
8,-146.91105500178108,-73.45552750089054,-231.66743288742398,-209.06573211791923,-203.415306925543,-344.67593673494787,-129.95977942465248,-389.87933827395744,-220.3665825026716,-446.3835901977194,-226.0170076950478,-604.5954955842528,-220.3665825026716,-706.3031490470244,-209.06573211791923,-796.7099521250435,-129.95977942465248,-468.98529096722416,-129.95977942465248,-649.7988971232625,-124.30935423227629,-757.1569757784101,-113.0085038475239,-853.2142040488054,-33.90255115425717,-457.6844405824718,-45.20340153900956,-627.1971963537576,-50.85382673138575,-723.254424624153,-56.50425192376195,-808.0108025097959,56.50425192376195,-418.13146423583845,45.20340153900956,-553.7416688528671,39.552976346633365,-638.4980467385101,33.90255115425717,-706.3031490470244
8,-147.93140513238177,-73.96570256619088,-221.89710769857263,-216.2074382704041,-187.75909112956145,-347.06983511828025,-108.10371913520206,-398.276859971797,-227.58677712674117,-438.10454596897677,-233.27644655490968,-603.104959385864,-221.89710769857263,-705.5190090928976,-216.2074382704041,-796.553719943594,-130.86239684787617,-472.2425625379879,-136.5520662760447,-654.3119842393809,-130.86239684787617,-762.4157033745829,-130.86239684787617,-859.1400836534478,-34.13801656901118,-460.8632236816509,-45.517355425348235,-637.2429759548753,-51.207024853516764,-733.9673562337402,-62.58636370985382,-825.0020670844367,62.58636370985382,-426.7252071126397,51.207024853516764,-563.2772733886844,45.517355425348235,-648.6223148112123,28.448347140842646,-722.5880173774032
8,-139.90120804919255,-83.94072482951553,-207.05378791280498,-218.24588455674038,-139.90120804919255,-335.7628993180621,-44.768386575741616,-374.93523757183607,-218.24588455674038,-442.08781743544847,-218.24588455674038,-604.3732187725119,-207.05378791280498,-705.1020885679305,-195.86169126886958,-794.6388617194137,-123.11306308328945,-470.068059045287,-134.30515972722486,-643.5455570262858,-128.70911140525715,-749.8704751436721,-128.70911140525715,-845.003296617123,-33.576289931806215,-458.8759624013516,-44.768386575741616,-626.7574120603826,-50.36443489770932,-727.4862818558013,-61.55653154164472,-817.0230550072845,67.15257986361243,-414.10757582560996,55.96048321967702,-548.4127355528349,44.768386575741616,-632.3534603823504,33.576289931806215,-716.2941852118659
8,-142.13749067007345,-85.28249440204407,-216.04898581851162,-216.04898581851162,-147.82299029687638,-335.4444779813733,-28.427498134014687,-369.55747574219095,-227.4199850721175,-432.09797163702325,-233.10548469892046,-591.2919611875055,-216.04898581851162,-699.3164540967614,-198.99248693810281,-790.2844481256084,-136.4519910432705,-466.2109693978409,-142.13749067007345,-642.461457828732,-125.08099178966464,-756.1714503647908,-119.3954921628617,-858.5104436472436,-39.798497387620564,-454.839970144235,-45.4839970144235,-631.0904585751261,-45.4839970144235,-733.429451857579,-51.16949664122644,-824.397445886426,62.54049589483232,-415.04147275661444,56.854996268029375,-545.807964173082,51.16949664122644,-636.775958201929,39.798497387620564,-710.6874533503673
8,-130.14428619203107,-96.19360283758819,-192.38720567517638,-226.33788902961928,-118.82739174055011,-339.5068335444289,-5.658447225740481,-367.7990696731313,-186.7287584494359,-447.017330833498,-198.04565290091685,-605.4538531542315,-186.7287584494359,-701.6474559918197,-181.0703112236954,-792.1826116036674,-96.19360283758819,-469.65111973646,-107.51049728906915,-650.7214309601554,-101.85205006332866,-758.2319282492246,-101.85205006332866,-860.0839783125532,-11.316894451480962,-452.67577805923855,-22.633788902961925,-628.0876420571934,-22.633788902961925,-729.9396921205221,-33.95068335444289,-820.4748477323699,84.87670838610723,-407.40820025331465,79.21826116036674,-543.2109336710862,73.55981393462626,-633.7460892829339,62.2429194831453,-712.9643504433006
8,-136.2015974215848,-90.8010649477232,-198.62732957314452,-227.002662369308,-107.8262646254213,-340.503993553962,5.6750665592327,-374.5543929093582,-192.95226301391182,-448.3302581793833,-198.62732957314452,-618.5822549563643,-187.2771964546791,-720.7334530225529,-187.2771964546791,-811.5345179702762,-96.47613150695591,-476.70559097554684,-102.1511980661886,-658.3077208709932,-90.8010649477232,-771.8090520556473,-96.47613150695591,-873.9602501218359,-5.6750665592327,-459.6803912978487,-11.3501331184654,-629.9323880748298,-17.0251996776981,-737.758652700251,-22.7002662369308,-834.234784207207,90.8010649477232,-414.2798588239871,85.1259983884905,-556.1565228048046,79.4509318292578,-646.9575877525278,68.1007987107924,-732.0835861410184
8,-137.14393853153402,-85.71496158220876,-205.71590779730104,-217.14456934159554,-114.28661544294502,-331.43118478454056,0.0,-365.71716941742403,-211.43023856944828,-440.0034694553383,-211.43023856944828,-611.4333926197559,-200.00157702515378,-720.0056772905536,-194.28724625300654,-811.4349696449096,-108.57228467079777,-468.57512331607455,-114.28661544294502,-662.8623695690811,-102.85795389865052,-771.4346542398789,-102.85795389865052,-874.2926081385294,-22.857323088589002,-451.4321309996328,-22.857323088589002,-622.8620541640504,-22.857323088589002,-731.4343388348481,-28.571653860736255,-828.5779619613514,80.00063081006151,-400.00315405030756,74.28630003791426,-548.5757541261361,74.28630003791426,-634.2907157083448,62.85763849361976,-714.2913465184064
8,-142.91844259200903,-91.46780325888578,-205.802557332493,-222.95277044353406,-125.76822948096795,-348.720999924502,-11.433475407360723,-377.3046884429038,-217.23603273985373,-440.1888031833878,-217.23603273985373,-617.4076719974789,-205.802557332493,-726.0256883674058,-188.6523442214519,-817.4934916262916,-114.33475407360721,-474.4892294054699,-120.05149177728758,-668.8583113306022,-108.61801636992686,-777.476327700529,-114.33475407360721,-886.0943440704559,-22.866950814721445,-457.33901629442886,-28.583688518401804,-640.2746228122004,-28.583688518401804,-748.8926391821273,-40.017163925762524,-846.0771801446934,80.03432785152505,-411.605114664986,74.3175901478447,-560.2402949606753,68.60085244416433,-645.9913605158807,57.16737703680361,-726.0256883674058
